x1,y1,x2,y2
739.625,608.076,805.852,695.469
742.486,606.141,795.835,698.501
746.184,604.178,787.171,701.186
762.889,601.109,781.270,702.989
777.236,598.453,775.906,704.718
784.104,596.986,772.158,705.772
792.175,595.974,769.111,706.522
799.291,595.053,765.785,707.621
805.095,594.245,761.434,709.186
809.794,593.512,758.850,709.975
813.681,593.019,755.814,710.982
817.566,592.401,754.028,710.552
820.323,592.120,744.876,705.395
823.579,591.348,734.731,701.643
828.911,591.326,728.739,699.028
831.195,590.691,723.872,696.418
835.388,592.597,719.357,693.856
845.298,598.291,718.290,693.231
851.443,601.391,715.538,691.618
856.599,604.253,713.709,690.526
860.125,606.067,711.279,688.765
864.018,608.534,708.051,686.409
867.005,610.540,708.029,686.257
868.730,611.526,707.227,685.677
870.282,612.382,706.289,684.727
877.833,617.089,704.450,680.109
884.522,623.136,701.273,668.491
889.820,627.633,698.291,659.118
893.860,631.055,696.509,652.257
895.941,632.871,695.356,647.415
897.516,634.255,694.621,643.718
900.347,636.930,693.541,638.937
902.540,638.963,692.706,634.420
905.106,641.571,691.868,630.084
906.424,643.055,691.316,626.807
908.028,644.633,691.069,625.589
908.576,645.057,690.637,622.549
917.617,648.867,690.312,620.977
927.639,653.698,689.811,618.492
933.360,656.286,689.883,615.955
937.822,658.159,689.157,613.323
941.088,659.708,689.065,612.824
944.116,660.979,688.734,611.539
947.128,662.154,688.794,609.748
948.938,662.937,695.068,604.501
952.151,664.253,707.499,591.961
955.180,665.090,714.662,585.032
950.594,663.696,720.131,579.596
948.020,670.601,723.967,575.741
943.826,680.297,727.979,571.851
941.179,685.012,732.489,567.548
938.831,689.420,736.190,564.263
937.277,692.408,739.984,560.632
936.079,694.532,743.814,558.119
935.068,696.562,760.960,561.051
934.250,698.205,777.069,563.025
933.474,699.910,788.933,564.912
932.518,702.036,798.753,566.658
932.113,702.851,805.846,568.086
931.865,703.810,811.626,569.268
931.351,705.300,816.684,570.368
931.437,705.363,821.124,571.495
931.852,709.165,825.630,572.534
931.699,720.042,830.504,574.034
932.240,727.930,835.196,575.370
932.600,733.032,836.990,575.849
934.128,737.396,840.042,576.793
935.619,742.444,841.534,577.213
937.062,747.812,845.078,578.275
935.241,751.686,847.896,579.288
927.829,754.854,852.588,581.812
921.989,759.247,861.577,589.088
917.758,762.293,869.040,594.177
915.452,763.536,874.424,598.078
911.676,765.996,878.667,601.339
909.026,767.945,882.472,604.299
907.799,768.581,886.017,607.418
906.680,769.457,889.945,610.816
906.402,769.305,891.430,611.774
904.383,770.718,892.207,612.328
903.221,771.602,895.857,615.658
901.634,774.239,897.758,617.519
890.598,782.061,900.367,619.839
882.847,786.819,902.712,621.995
877.162,790.501,902.965,622.252
873.042,793.284,904.690,623.900
869.163,795.898,907.089,633.312
864.710,798.757,910.192,644.522
862.275,800.554,911.921,651.835
860.399,802.051,912.692,656.573
858.120,803.614,913.279,659.554
855.580,805.307,914.049,663.776
853.284,806.851,914.680,667.189
850.470,808.498,915.288,671.274
848.010,810.414,915.802,674.780
841.186,808.373,915.894,676.426
834.746,807.211,909.174,677.312
829.530,806.507,898.945,681.307
827.326,806.416,892.902,683.579
822.978,805.838,886.871,686.065
820.866,805.710,882.507,687.988
818.890,805.352,879.782,689.246
818.252,805.513,878.194,689.925
817.104,805.547,875.756,691.323
817.925,806.340,873.989,692.205
814.019,808.476,871.420,693.566
808.060,808.816,869.583,694.592
805.289,809.660,868.168,698.282
803.245,809.603,858.010,706.567
798.760,810.588,850.876,712.718
791.264,808.760,845.293,717.875
782.417,804.820,840.723,721.815
776.299,801.919,835.576,726.767
773.031,800.298,832.427,729.621
770.239,798.663,830.471,731.379
767.167,796.873,828.041,733.531
764.599,795.444,824.900,736.300
762.176,793.918,822.851,738.407
759.766,792.305,820.073,741.280
758.289,791.392,818.476,742.899
756.688,790.197,817.464,743.783
748.986,787.204,815.799,745.300
736.198,779.202,814.001,746.870
726.270,773.532,811.923,748.960
719.059,769.070,810.228,750.408
714.072,765.991,809.096,750.978
708.966,762.693,807.238,752.160
705.306,760.165,805.754,753.314
701.546,757.677,803.783,754.986
698.200,755.263,801.931,756.438
694.754,752.806,800.045,758.058
691.429,750.311,799.221,758.376
688.955,753.830,798.513,758.783
688.502,762.496,797.280,759.711
687.634,771.159,796.370,760.126
686.997,778.213,796.554,759.368
686.406,783.408,786.732,758.476
685.698,788.689,780.369,757.962
685.570,791.048,777.815,757.055
685.135,793.627,775.101,756.155
685.156,794.284,774.916,755.762
684.678,799.734,773.009,755.094
684.167,804.259,774.482,754.956
683.801,807.569,770.624,758.662
683.687,810.644,763.536,765.634
683.040,813.689,760.539,768.937
682.885,817.562,757.848,771.673
682.296,820.516,756.917,773.019
681.349,823.050,752.258,783.378
680.725,826.560,749.933,788.540
680.343,826.716,748.615,791.382
679.936,828.435,747.928,793.200
679.181,830.815,747.026,795.155
678.721,832.732,746.055,797.275
677.916,834.952,745.115,799.010
677.785,835.278,743.937,801.269
677.143,836.822,744.077,801.037
677.145,835.533,743.632,802.126
676.417,837.637,743.106,803.162
676.128,837.901,742.088,805.002
675.583,840.039,741.605,805.922
675.120,841.246,740.742,807.513
674.921,841.086,743.022,806.520
676.399,836.506,743.069,802.284
670.686,829.674,738.084,795.237
657.377,821.381,731.895,788.759
650.475,816.823,727.137,784.184
643.924,812.733,724.349,781.561
640.174,810.393,721.940,779.693
636.768,808.399,720.795,779.057
633.334,806.364,719.116,778.131
629.540,804.341,716.594,776.910
626.200,802.758,714.364,775.905
623.498,801.445,707.446,768.520
620.799,800.150,698.265,762.037
619.819,799.966,692.928,757.996
618.191,799.112,688.299,754.611
615.415,798.035,682.953,750.668
613.121,797.019,679.593,748.357
610.010,795.860,676.631,746.171
609.303,795.760,673.520,743.728
605.884,797.941,670.550,741.458
590.658,802.170,668.611,740.338
581.923,804.536,665.454,737.732
573.817,806.779,662.958,735.782
568.177,808.495,660.575,733.820
563.897,809.561,658.586,732.433
560.272,810.635,657.345,731.600
557.240,811.605,656.130,730.804
553.367,812.850,654.540,731.349
550.625,813.648,642.656,730.636
546.562,815.079,635.611,730.723
543.390,816.181,631.175,730.651
542.162,816.610,629.197,730.999
539.552,817.512,627.897,731.246
537.586,818.093,625.720,731.666
535.166,818.987,624.193,731.658
534.705,820.225,625.206,733.391
539.205,826.533,624.986,743.291
543.774,837.570,625.194,751.033
545.943,844.364,626.060,754.751
548.068,850.569,626.558,758.715
549.837,855.227,627.561,758.784
551.658,860.699,634.183,767.585
552.885,863.683,640.569,776.091
553.817,865.792,643.056,780.275
554.594,867.451,644.511,783.116
555.886,870.371,646.094,786.576
556.807,872.793,645.673,786.530
557.789,874.611,651.362,785.289
558.076,875.281,660.647,781.106
558.875,876.966,665.056,778.471
559.451,878.298,667.866,777.159
560.247,880.476,670.594,775.850
565.045,879.280,673.430,774.745
580.106,878.584,676.335,773.667
588.292,878.178,678.797,772.872
593.269,877.236,674.063,772.471
598.227,876.630,667.965,765.558
600.815,876.199,663.318,759.533
604.478,875.653,659.766,754.062
608.035,875.254,656.970,749.025
611.633,874.893,655.346,745.776
612.763,874.354,654.321,743.958
616.187,874.403,653.691,742.400
616.623,874.143,653.060,743.633
620.563,873.600,641.206,739.428
623.256,873.417,634.490,736.496
624.547,873.060,630.669,734.397
624.963,872.713,627.828,732.577
625.963,872.307,628.270,732.412
628.893,872.141,618.062,735.664
628.836,871.283,606.777,740.589
631.839,874.207,600.212,743.623
634.479,878.671,595.726,745.673
636.456,881.438,592.823,747.018
637.841,883.642,590.201,748.202
639.008,885.350,588.367,749.057
639.362,886.123,587.154,749.769
639.573,886.397,587.107,752.425
640.580,888.222,583.140,749.032
640.554,888.388,581.518,745.992
641.564,888.270,579.628,742.243
643.024,890.349,577.244,738.414
643.951,891.347,571.168,727.063
645.284,893.073,567.320,719.541
645.728,893.832,565.385,715.994
645.627,893.273,563.381,712.244
645.056,891.953,562.300,710.143
645.383,891.716,560.714,707.334
645.862,891.693,560.190,706.540
646.132,891.540,555.269,698.209
645.706,890.695,550.844,690.615
649.703,878.737,548.151,686.171
660.532,865.929,545.568,681.791
667.610,858.929,542.009,675.255
674.310,852.869,538.483,670.901
680.620,847.862,528.606,668.488
685.667,843.941,512.909,663.531
691.018,840.257,505.239,661.864
694.141,837.948,500.899,661.161
697.262,836.018,496.537,660.376
700.966,833.772,491.388,659.533
705.022,831.471,487.648,658.803
708.334,829.479,483.967,658.359
711.755,827.570,481.566,657.962
713.734,826.527,478.817,657.491
715.644,825.369,476.760,657.386
718.212,823.997,474.149,658.976
721.584,822.119,467.250,676.108
724.383,820.595,459.078,693.602
726.356,819.557,454.182,705.467
728.483,818.367,450.602,714.823
731.009,815.035,447.472,723.081
734.529,803.025,444.752,730.441
738.360,793.502,442.627,736.452
741.345,785.814,440.538,742.155
743.322,780.623,438.517,748.094
744.482,776.905,437.636,751.037
746.021,772.931,436.539,754.263
746.917,769.651,435.044,758.630
748.003,766.429,433.821,762.710
748.953,763.231,432.684,766.340
749.579,760.592,434.694,772.070
750.246,758.006,445.536,780.905
750.696,755.678,455.003,790.764
751.102,753.809,462.121,797.955
751.737,750.912,467.963,803.835
752.318,747.963,473.099,808.848
752.208,747.417,477.538,813.318
752.567,745.700,481.047,816.657
753.375,741.169,482.869,818.463
744.522,736.349,486.173,821.557
729.591,723.065,489.861,825.080
721.343,715.702,492.260,827.524
714.228,709.647,495.507,830.264
709.782,705.333,497.084,831.755
705.634,701.714,497.702,832.653
702.213,698.575,499.645,834.522
698.139,694.643,502.213,837.017
694.398,691.300,504.530,839.299
691.305,688.249,506.521,841.098
689.320,686.331,508.720,840.949
687.212,684.081,523.475,845.483
685.066,681.829,530.556,848.759
682.105,679.211,537.944,851.770
679.470,676.426,542.799,853.857
677.480,674.345,548.481,856.228
676.328,673.295,551.870,857.822
676.213,672.616,559.042,851.075
673.276,671.466,573.473,841.627
663.937,666.725,583.913,835.628
656.683,663.326,591.602,831.071
652.037,661.204,598.767,826.957
648.607,659.370,604.207,823.684
645.837,657.961,607.838,821.683
642.760,658.125,611.737,819.369
621.654,663.819,615.644,817.107
604.206,666.481,620.015,814.459
592.842,668.275,624.218,811.910
582.851,669.414,626.439,810.540
576.455,669.939,628.777,809.270
569.947,670.474,633.303,802.106
562.745,670.996,639.736,787.578
557.388,671.531,643.503,778.247
552.512,671.671,646.123,770.712
549.724,671.748,647.961,765.385
546.162,671.781,649.544,760.632
542.349,671.906,650.429,757.365
537.491,672.255,652.000,752.124
535.602,672.142,652.768,748.158
530.286,672.002,653.757,743.168
528.878,672.251,654.180,741.926
523.128,675.509,655.708,738.182
511.125,683.422,656.213,723.428
502.351,688.414,657.426,710.417
494.660,692.996,658.398,701.646
489.396,696.149,659.321,694.044
485.190,698.657,660.114,688.630
480.746,701.445,660.323,684.845
477.917,703.263,661.358,680.619
473.366,706.358,661.492,676.387
470.851,708.171,662.360,671.055
468.220,710.025,663.175,667.028
465.177,712.199,662.544,666.135
464.104,712.148,653.863,662.533
465.979,715.344,636.739,653.851
471.436,725.696,625.897,648.633
475.108,731.733,615.998,644.158
478.016,736.483,608.173,640.675
481.148,738.546,602.338,638.203
485.307,743.011,598.614,636.605
488.021,745.555,595.474,635.327
492.069,749.812,590.332,633.201
497.694,755.105,586.089,631.535
502.379,759.559,581.502,629.730
500.835,767.150,578.863,628.719
499.967,774.033,576.411,627.888
499.629,779.231,573.849,626.927
499.218,784.224,573.688,626.908
498.659,788.868,572.319,627.771
498.323,791.356,569.858,637.142
497.942,795.422,562.719,654.065
498.435,795.363,556.980,665.500
498.597,796.752,552.921,673.523
498.594,798.053,549.568,680.050
498.708,800.454,546.496,686.206
498.813,803.234,543.561,692.177
498.834,809.391,541.422,696.380
498.587,812.577,539.537,700.067
498.716,814.206,538.000,702.853
498.663,816.641,536.258,705.995
498.710,819.408,534.535,709.476
498.369,823.173,533.147,712.252
498.539,824.934,531.436,715.966
498.921,825.555,530.430,717.481
499.294,826.832,529.548,718.691
500.177,826.121,528.871,719.784
494.284,827.116,527.377,722.761
486.625,827.206,525.729,726.563
481.842,826.425,524.914,727.810
478.707,825.892,524.234,728.796
476.224,825.388,523.905,728.979
474.026,825.185,523.290,730.120
472.825,824.756,522.570,732.031
472.192,824.326,521.673,734.108
470.769,824.220,521.117,736.133
469.013,824.939,518.639,736.426
464.546,824.792,513.714,741.128
462.583,825.004,510.493,745.114
460.154,825.202,507.908,748.478
455.557,825.289,505.735,751.357
453.679,825.661,503.967,753.636
451.410,825.640,502.289,755.974
452.919,826.191,501.805,756.725
451.980,826.299,503.141,754.976
454.066,827.583,489.995,759.231
453.355,825.574,475.045,762.809
452.323,822.681,466.961,764.989
451.579,821.473,460.191,766.852
445.411,818.376,458.619,766.969
438.623,815.477,450.246,763.976
434.960,813.578,439.570,759.630
432.195,812.470,432.872,757.080
429.621,811.189,428.216,755.442
428.064,810.636,423.645,753.617
426.580,808.865,422.065,753.096
424.783,807.624,419.253,751.982
423.141,806.222,418.537,751.875
421.377,804.533,415.443,751.094
421.439,805.102,413.494,750.569
423.738,803.001,412.405,750.188
424.892,797.132,411.297,749.909
424.650,793.975,411.243,749.563
424.966,788.707,400.646,755.670
425.310,787.293,389.727,760.203
426.679,780.315,381.965,764.352
427.623,779.820,377.571,766.401
428.854,769.989,374.794,767.754
428.974,765.776,372.211,769.068
429.094,761.562,369.629,770.382
429.326,758.151,367.263,771.667
429.799,754.658,364.119,773.402
430.301,751.940,363.108,773.903
430.535,747.528,361.416,774.773
431.214,747.439,360.674,775.124
431.801,745.484,358.888,775.247
431.971,743.219,358.316,784.188
431.967,740.529,357.232,790.144
432.450,739.557,362.010,795.192
432.636,739.491,364.699,799.190
432.334,737.849,366.396,802.005
431.924,737.109,367.818,803.448
431.399,735.039,369.330,806.757
430.437,734.150,370.577,809.911
429.268,731.190,381.625,818.130
427.508,729.754,387.979,825.304
420.561,721.749,392.215,829.661
413.006,712.811,395.717,833.437
407.245,706.715,398.094,835.706
402.895,702.211,401.534,839.679
398.487,697.801,403.166,841.298
395.692,695.091,404.560,842.775
394.257,693.329,405.487,843.518
391.326,690.601,407.286,845.578
389.561,688.883,416.254,845.028
387.109,688.040,434.264,838.491
376.615,684.207,449.163,836.355
370.403,681.781,457.424,834.602
367.358,680.532,463.177,833.369
363.746,679.194,469.753,832.180
361.029,678.273,476.056,831.240
357.792,677.387,482.299,830.338
355.863,676.789,487.989,829.743
354.260,676.344,491.657,829.416
352.839,676.180,493.501,829.714
352.069,675.966,499.195,829.163
351.044,675.720,501.090,829.698
348.572,675.150,505.789,829.747
346.967,677.472,509.904,829.592
343.565,684.976,511.847,829.923
340.720,689.920,513.186,830.288
337.702,694.834,515.921,830.064
335.504,698.236,520.866,822.144
333.377,701.763,528.941,812.029
332.805,703.183,534.467,805.008
331.813,705.070,538.193,800.280
331.086,706.611,540.735,796.957
330.938,707.331,543.330,793.504
330.266,708.619,545.887,790.227
332.442,708.223,548.494,786.485
342.824,711.630,550.441,783.559
351.212,717.392,552.054,781.444
355.846,719.914,552.787,780.570
360.431,723.382,553.771,779.210
363.834,725.739,555.139,777.402
366.738,727.717,552.999,772.860
369.312,729.584,550.003,755.162
371.384,731.116,548.696,746.954
373.105,732.195,548.265,742.817
374.203,732.651,547.493,737.836
376.460,734.694,546.891,733.592
378.196,736.644,546.698,730.532
379.861,738.084,545.751,725.564
381.542,739.758,545.303,722.405
389.054,745.224,545.937,722.219
395.820,753.487,542.827,724.770
400.577,759.030,534.170,726.065
404.284,763.397,526.484,727.278
407.774,767.753,521.403,728.000
410.449,771.169,518.479,728.818
412.895,774.069,515.794,729.472
414.780,776.502,513.666,729.679
417.108,779.695,513.366,730.375
418.968,782.082,511.698,730.749
421.322,785.641,511.758,731.483
422.617,787.655,508.949,726.669
423.836,789.427,506.583,722.318
424.745,790.903,505.139,719.129
425.059,791.037,504.321,716.782
426.965,794.007,503.385,714.376
428.801,796.800,503.235,712.589
430.061,798.817,504.139,713.378
430.723,799.808,507.203,713.067
430.790,799.809,509.800,710.552
431.440,801.056,512.099,708.798
432.195,802.195,514.231,707.631
435.941,805.220,514.327,710.487
445.363,812.657,514.403,713.138
452.013,818.809,514.549,714.958
456.042,822.360,515.069,715.207
459.920,825.892,516.424,712.349
463.595,828.995,517.691,708.000
466.849,831.813,518.180,703.928
469.604,834.203,523.163,700.742
471.316,835.432,538.825,685.595
472.777,836.343,549.638,676.124
474.235,837.596,556.588,670.430
476.592,839.288,563.550,664.668
479.193,841.054,568.665,660.339
481.177,842.550,574.431,655.832
487.816,834.496,578.431,652.406
499.643,823.755,581.301,649.810
511.818,816.443,584.243,647.046
521.651,809.740,586.755,644.713
528.416,805.145,590.642,641.610
533.838,801.500,594.037,638.629
539.784,797.522,596.429,636.559
543.444,794.985,597.710,635.055
547.091,792.406,599.606,633.390
551.531,789.293,601.027,631.966
555.704,786.395,604.166,629.387
558.875,784.193,605.828,627.878
560.510,782.696,607.462,626.416
563.046,781.080,608.230,625.484
564.454,780.090,610.911,625.236
566.386,773.365,623.552,623.167
573.312,759.692,632.358,621.768
577.083,752.222,637.198,621.327
579.860,747.464,642.760,620.738
582.044,743.751,644.909,620.408
583.902,740.895,648.100,620.018
586.299,737.169,651.416,619.859
588.268,734.077,654.150,619.772
589.975,732.303,657.330,619.003
591.587,730.365,665.511,619.824
592.763,729.629,668.640,620.196
594.068,728.315,672.794,620.322
595.280,727.456,675.679,620.702
596.882,725.717,679.325,621.025
598.939,723.576,682.229,621.376
596.620,723.509,685.146,621.153
590.076,713.743,689.276,621.315
587.381,709.456,691.247,621.496
586.096,707.325,697.522,622.166
584.440,703.884,700.226,622.217
583.053,701.197,706.900,622.688
579.698,698.911,709.877,623.770
576.331,695.129,710.384,612.618
573.563,692.207,716.231,600.634
571.701,689.892,720.102,592.965
570.298,688.098,723.472,586.605
568.604,686.096,725.657,582.580
568.335,685.424,727.015,579.671
567.942,684.733,728.325,577.294
569.781,686.325,729.034,575.594
580.742,679.178,730.863,572.868
591.651,671.233,732.909,571.032
598.671,666.888,738.531,564.960
603.948,663.198,741.398,561.827
608.598,660.286,746.496,556.417
611.320,658.576,749.174,553.218
617.900,655.964,760.110,548.966
635.729,644.189,775.963,541.678
646.580,636.100,787.195,536.652
655.753,629.297,795.558,532.946
673.200,613.930,801.604,530.148
684.854,601.812,807.662,527.494
698.127,590.596,812.845,525.215
712.972,579.850,817.333,523.305
725.109,571.918,822.691,520.819
738.878,563.464,830.459,507.434
747.581,555.448,842.386,471.724
757.102,550.714,839.331,451.909
762.412,547.840,802.765,421.380
768.295,544.272,804.301,390.067
773.555,540.426,811.867,371.171
778.566,536.271,817.104,357.839
782.520,533.270,820.747,348.180
785.978,531.015,824.123,340.032
788.527,521.869,826.586,333.849
790.382,499.102,829.012,328.065
790.650,486.706,829.821,323.544
790.363,476.622,823.218,310.072
790.272,468.805,818.649,302.147
790.061,462.474,816.109,297.954
789.557,458.040,813.909,294.396
789.342,454.701,811.411,290.319
789.788,439.277,809.599,287.121
791.848,420.485,807.557,283.917
792.032,404.699,806.225,281.762
792.285,395.433,805.643,280.773
792.442,386.607,804.741,279.449
792.164,376.724,805.090,278.888
792.601,361.085,819.153,269.469
791.941,350.047,832.347,262.850
790.274,342.223,842.087,258.653
788.582,336.234,847.555,256.352
786.636,331.790,852.764,253.808
784.377,330.471,857.795,251.248
781.749,325.544,862.610,248.706
778.765,323.178,866.855,246.395
776.059,320.459,870.831,243.949
773.837,319.407,872.300,243.109
771.357,317.598,873.033,241.144
769.619,317.874,870.476,232.331
767.337,315.553,866.444,221.799
762.874,308.718,863.303,215.085
757.811,304.360,861.103,210.744
754.270,301.583,859.197,207.183
751.079,299.075,857.822,204.745
748.896,297.461,853.881,201.011
745.539,294.619,834.650,198.874
742.642,292.265,822.840,197.063
740.390,290.739,814.295,195.524
738.955,290.071,807.697,194.417
737.518,289.171,804.360,193.921
735.921,288.388,799.145,192.776
733.823,286.780,794.516,191.791
731.970,285.501,790.498,190.904
729.689,283.818,786.516,189.780
728.584,283.493,784.474,189.370
727.963,283.481,782.373,188.688
726.904,282.973,781.375,192.175
725.312,281.843,776.364,196.751
723.218,280.263,771.447,200.829
722.066,279.903,768.687,203.088
724.945,282.201,766.433,204.909
714.919,276.477,765.663,205.750
709.222,272.585,764.578,206.528
703.917,269.260,762.853,207.802
698.536,266.244,760.985,209.516
694.227,263.996,760.367,210.005
692.250,262.844,762.138,208.655
691.100,262.192,770.301,212.869
690.048,261.335,776.114,221.276
686.525,259.289,779.387,227.039
683.168,257.191,782.057,232.660
680.674,255.631,783.212,234.940
676.512,252.813,784.042,236.710
667.524,246.164,785.192,239.023
658.934,240.385,792.350,246.876
651.958,235.681,798.092,255.542
646.283,231.627,801.659,260.806
642.024,228.387,804.990,265.993
638.638,225.951,806.705,269.048
637.210,224.865,807.670,271.429
635.763,224.113,809.114,274.076
632.806,222.008,810.598,277.147
629.279,219.464,811.983,279.723
626.309,217.165,814.144,283.507
623.884,215.750,815.423,286.150
625.543,212.963,815.071,286.658
627.788,204.924,815.225,287.878
629.355,197.290,816.255,289.944
630.284,192.503,817.337,292.237
631.251,189.053,818.243,294.294
631.688,186.573,827.912,303.296
632.338,184.491,836.404,313.914
632.574,183.489,842.410,321.639
633.747,180.866,848.046,329.034
642.717,183.129,852.007,334.255
658.213,185.136,856.314,339.793
667.034,186.170,859.817,344.521
675.266,187.271,862.033,347.212
679.588,188.146,864.049,349.653
683.694,188.773,866.885,353.290
688.284,189.451,869.650,356.960
692.306,190.080,871.890,359.892
695.795,190.521,873.058,360.953
699.841,190.940,872.325,358.889
701.482,191.446,872.952,359.600
703.716,191.486,872.818,358.226
707.075,191.624,871.335,355.615
709.640,191.983,861.324,364.931
712.559,192.242,853.784,370.633
714.403,192.203,848.038,375.219
716.592,192.570,838.861,378.954
718.560,193.688,819.490,380.915
734.714,207.974,807.546,382.314
748.433,218.321,798.581,383.779
757.716,225.269,790.218,385.151
765.059,230.616,785.012,386.070
771.577,235.386,780.678,387.065
776.626,239.165,775.646,387.933
781.960,243.110,772.253,388.570
786.686,246.792,768.315,389.261
790.762,249.784,764.434,389.975
794.247,252.374,760.981,390.451
796.644,254.383,760.918,390.394
799.027,256.202,759.231,385.731
802.080,258.457,749.712,373.058
805.828,261.349,744.974,366.346
807.973,263.140,741.237,360.689
810.167,264.901,739.114,357.171
812.105,266.561,736.816,353.934
813.515,267.778,735.500,351.917
816.586,269.865,732.205,347.639
828.804,275.677,723.039,345.690
838.204,281.600,708.131,343.987
845.270,285.556,700.969,343.350
850.056,288.319,695.653,342.936
853.870,290.604,691.422,342.356
858.687,293.282,688.032,342.236
863.295,295.720,683.114,341.784
866.677,297.676,679.993,341.339
868.973,299.065,677.296,341.197
871.273,300.457,680.422,341.791
873.958,301.816,681.887,341.566
876.501,303.140,678.834,333.040
879.619,304.807,676.981,326.624
882.303,305.887,674.042,317.235
883.001,306.512,672.283,311.878
885.439,307.517,671.310,308.095
883.248,306.737,670.246,304.889
893.945,318.813,669.429,302.345
901.330,328.182,668.410,299.033
906.033,334.581,667.458,296.285
909.631,339.622,666.667,293.951
912.020,342.909,666.526,293.175
914.277,345.863,666.132,291.901
916.902,349.417,665.915,290.841
918.904,352.352,665.831,292.225
921.090,355.540,667.825,289.730
922.870,357.894,677.978,284.776
924.314,359.763,684.903,281.844
925.991,361.954,695.196,279.131
927.099,363.290,705.979,275.314
929.081,365.895,715.107,271.815
930.532,367.820,721.904,268.992
931.137,367.468,726.662,266.731
929.025,370.629,729.235,265.321
925.605,379.186,731.968,263.885
923.234,385.090,735.217,262.351
921.759,389.171,737.138,261.150
920.193,393.419,741.019,259.419
919.576,395.102,743.374,258.337
922.427,401.073,744.081,257.688
925.791,411.146,745.722,256.779
928.066,417.170,746.806,256.172
930.119,421.736,747.953,255.375
931.968,426.466,749.926,254.211
933.319,429.101,748.625,254.948
934.444,431.552,759.617,261.929
935.465,433.232,767.477,266.812
936.272,434.972,771.961,269.872
937.388,437.261,776.817,272.948
938.541,439.964,782.035,276.245
939.803,442.510,790.101,284.540
939.379,443.231,798.039,291.107
934.433,452.310,803.467,295.439
930.961,459.566,807.953,298.916
928.054,465.146,813.101,302.989
925.583,469.635,817.520,306.156
924.311,472.207,820.333,308.450
922.987,474.578,823.333,310.681
920.425,477.538,824.910,311.929
916.210,484.745,826.669,313.321
913.660,489.600,828.002,313.981
912.274,493.687,838.673,317.253
925.309,502.484,849.697,321.304
936.563,509.920,857.505,323.855
943.295,514.583,862.510,325.330
948.838,518.520,867.035,326.719
953.368,521.958,872.124,328.299
956.959,524.792,875.839,329.397
961.034,528.182,880.455,330.763
963.469,529.937,885.982,335.692
965.546,531.422,895.723,351.108
966.935,532.475,901.389,359.187
969.589,534.570,905.555,365.545
971.906,536.503,909.377,371.429
968.187,540.005,912.693,376.662
962.117,550.692,914.692,380.312
959.113,556.141,916.354,383.227
956.899,559.658,917.521,385.718
954.522,563.428,919.683,389.568
952.545,566.273,921.390,392.854
950.697,569.228,927.561,399.890
949.811,570.626,938.068,413.756
949.158,571.444,943.269,420.834
948.029,574.201,948.447,427.591
950.300,581.952,952.671,433.071
953.073,589.003,957.417,439.469
955.181,594.055,961.609,444.678
956.619,597.105,964.808,448.041
957.511,598.512,967.421,450.525
958.244,599.709,971.041,453.506
959.271,602.139,973.123,454.722
958.747,612.716,978.463,459.255
958.894,622.152,979.515,472.812
959.167,627.577,983.423,486.956
958.956,632.285,985.993,497.122
958.731,637.721,987.784,503.815
956.620,641.949,989.384,508.656
949.609,649.090,990.856,514.916
943.488,655.759,992.247,520.261
941.262,658.156,993.408,523.750
939.226,660.113,994.255,527.521
937.026,661.997,995.221,531.190
935.463,663.389,996.230,532.782
933.362,665.341,998.391,548.530
930.843,667.715,1000.698,561.509
929.453,668.794,1002.544,571.421
929.233,668.507,1004.629,579.977
926.296,673.531,1005.964,585.207
919.274,681.821,1007.804,592.472
915.317,686.413,1008.984,596.618
911.360,691.213,1010.393,601.689
908.481,694.557,997.949,617.438
905.789,697.625,988.449,631.245
904.245,699.146,981.733,639.798
901.844,701.853,975.782,647.246
899.852,704.051,969.974,654.142
890.562,708.924,964.730,659.835
874.114,716.149,961.958,663.741
862.163,721.254,955.986,670.952
854.230,724.444,949.896,677.545
848.585,726.839,945.121,682.244
841.486,729.587,940.709,686.731
835.631,731.834,936.678,691.084
830.510,733.787,933.531,694.296
826.952,735.110,930.628,697.124
823.482,736.364,929.169,697.802
820.460,737.452,927.020,699.731
817.625,738.521,924.982,701.567
814.086,739.896,920.966,704.450
810.229,741.235,910.844,718.437
807.514,742.126,904.377,726.033
805.135,742.971,899.384,731.791
803.649,743.374,895.486,736.273
800.972,744.353,891.446,740.956
796.090,749.939,888.057,744.858
782.519,762.029,884.722,748.331
774.675,769.492,881.876,751.034
769.461,774.250,879.944,752.642
764.407,779.262,877.343,755.182
759.585,784.185,875.193,757.229
755.618,788.265,868.558,761.126
752.358,791.579,849.744,765.763
749.766,794.017,834.439,770.980
747.340,796.309,824.423,774.156
744.150,799.607,817.617,776.444
741.431,804.148,811.592,778.441
740.309,821.090,805.699,780.310
739.572,832.204,801.840,781.401
739.337,840.830,795.296,781.251
739.151,846.831,791.399,781.699
739.048,852.422,787.998,782.078
739.158,857.883,785.409,782.442
739.305,861.910,780.981,783.022
739.365,865.608,778.606,783.287
739.417,868.940,777.104,783.313
739.255,869.965,775.774,783.920
738.955,868.983,775.611,792.348
739.149,870.777,774.318,804.740
739.272,872.913,773.337,813.641
739.472,875.334,772.711,819.710
739.970,877.351,772.277,824.087
723.837,878.202,772.032,825.917
707.705,879.054,771.787,827.746
692.753,880.378,771.420,829.473
680.942,881.448,771.097,831.804
