x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
784.218,147.159,321.137,425.338,476.914,185.250,690.551,48.917,754.011,84.055
782.297,148.228,318.495,426.118,473.319,185.695,692.288,48.555,749.381,85.853
782.034,148.327,315.963,427.112,471.583,186.375,692.517,49.347,746.766,86.640
780.753,149.368,314.011,428.093,466.911,187.714,694.831,48.371,741.856,88.479
780.149,149.678,311.698,428.928,464.040,188.385,695.101,48.796,740.482,88.878
777.021,151.479,309.105,430.175,459.407,189.357,697.742,47.495,735.886,90.519
776.889,151.209,307.005,430.889,456.965,189.925,697.735,47.714,734.645,90.809
775.363,151.938,305.062,431.581,451.636,191.433,699.508,46.486,730.952,92.024
774.414,152.543,302.333,433.039,451.683,190.962,700.008,46.259,727.602,92.596
774.174,152.609,300.126,434.482,448.569,191.719,701.124,45.788,724.026,93.379
772.396,153.882,297.738,435.756,445.952,192.101,701.173,45.099,720.340,94.526
771.993,154.001,294.889,437.084,444.414,192.614,698.314,44.709,719.189,94.920
770.266,154.940,292.126,438.522,440.490,193.128,691.930,44.136,714.097,96.511
770.361,154.916,290.288,439.832,438.133,193.485,689.069,46.691,711.630,96.952
768.576,155.818,287.790,441.380,434.179,194.017,681.672,48.850,707.876,97.950
768.764,155.467,285.654,442.477,431.439,194.555,676.852,50.641,705.904,98.358
767.564,156.257,283.195,443.767,426.609,193.652,672.277,52.328,702.164,99.661
767.934,156.034,280.689,444.890,421.459,192.491,668.730,53.867,699.620,100.315
767.180,156.548,278.361,446.058,416.106,191.705,664.459,55.728,696.334,100.994
765.924,157.082,276.000,447.496,411.794,190.622,660.903,57.097,693.743,101.938
766.391,156.819,274.665,448.504,408.932,189.999,658.448,57.845,691.192,102.766
763.923,158.313,271.299,450.359,403.583,188.821,653.469,59.953,688.690,103.477
764.923,157.658,269.632,450.981,401.191,188.276,651.525,60.800,688.133,103.574
762.727,158.880,266.915,452.489,397.054,187.158,645.214,63.012,683.276,105.296
763.508,158.437,265.200,453.321,395.619,186.990,642.038,63.529,682.737,105.348
761.818,159.373,262.265,455.210,393.938,186.777,637.328,64.395,679.640,106.704
761.385,159.757,260.325,456.655,392.295,186.358,633.564,65.700,678.299,107.354
760.354,160.488,259.174,457.399,390.381,185.922,628.839,67.244,676.190,108.071
759.892,160.846,257.612,458.368,389.287,185.902,625.584,68.144,673.164,109.265
759.327,161.144,257.054,458.775,388.912,186.056,622.053,69.004,672.371,109.417
758.743,161.412,255.100,460.193,387.113,185.985,616.605,69.939,668.906,110.595
758.828,161.369,255.085,460.470,386.490,185.587,613.929,70.976,669.249,110.577
757.521,162.462,252.933,461.670,384.113,185.631,607.835,73.108,665.391,112.554
757.998,162.251,252.641,462.030,381.341,186.152,604.919,73.825,665.272,112.426
756.397,163.166,251.116,463.632,378.191,187.122,599.606,75.116,662.368,113.676
756.553,162.927,250.712,463.712,374.919,187.143,595.200,76.086,660.433,114.315
755.498,163.415,250.049,464.047,370.704,187.964,592.489,77.011,658.819,115.100
754.409,164.033,249.027,464.780,367.096,188.400,588.134,78.589,656.813,116.100
754.433,163.993,248.566,465.009,365.275,188.934,585.982,79.186,656.719,116.215
753.004,164.708,247.274,465.706,360.727,189.069,580.281,80.403,653.974,117.684
753.875,164.241,246.827,466.028,358.013,189.221,577.336,80.868,654.732,117.061
751.990,165.212,245.704,467.165,353.031,189.981,572.835,82.250,650.934,119.003
752.998,164.807,245.927,467.030,350.628,189.903,571.209,82.711,651.429,119.095
751.715,165.453,245.047,468.249,345.032,191.105,564.857,84.295,649.129,120.356
751.555,165.602,243.987,469.451,342.165,191.126,561.882,84.623,648.642,120.558
751.016,165.928,243.505,469.863,339.064,191.911,557.549,85.500,648.107,120.810
749.835,166.568,242.613,470.786,334.161,193.058,554.084,86.327,646.413,121.789
750.530,166.402,241.921,471.910,332.411,192.961,550.948,87.353,646.107,121.944
748.970,167.442,241.164,474.410,327.627,193.479,545.676,88.593,643.858,123.099
748.951,167.424,240.504,476.796,325.175,193.502,544.162,88.776,644.120,122.871
747.901,168.203,239.458,479.377,320.166,194.355,538.847,89.408,641.464,124.380
748.895,167.642,238.475,481.845,318.641,194.497,536.100,90.069,641.830,124.183
748.078,168.061,237.664,483.974,314.632,194.663,530.983,91.549,640.019,125.241
748.381,168.308,236.703,485.861,312.833,194.670,527.233,92.103,638.892,125.666
747.106,168.973,236.063,488.169,309.612,195.123,523.816,92.513,637.755,126.232
745.942,169.757,235.709,491.395,305.916,195.556,519.814,93.170,636.498,127.120
746.303,169.191,234.972,493.553,303.751,195.524,516.738,93.905,636.597,127.032
745.283,169.794,234.231,496.430,300.563,196.027,512.808,95.181,634.005,128.541
745.133,169.756,233.566,499.167,299.154,196.273,509.007,95.867,633.429,128.458
743.410,170.906,233.257,501.896,294.999,196.340,505.066,96.500,630.236,129.965
743.732,170.544,232.548,503.917,293.691,196.444,500.880,97.297,629.887,130.407
742.056,171.426,232.215,506.927,290.480,196.637,496.392,98.595,626.940,131.667
741.837,171.462,231.575,509.123,290.727,197.000,493.089,99.296,626.572,131.580
741.717,171.541,230.547,512.840,285.358,196.428,487.990,100.118,622.488,132.640
741.367,171.713,230.269,515.840,282.689,196.172,483.816,100.470,618.949,134.173
741.689,171.544,230.022,518.385,281.860,196.326,479.008,101.538,617.110,135.021
740.346,172.334,229.395,521.778,279.053,196.342,474.203,102.543,611.089,136.683
741.245,171.911,228.848,524.082,278.327,196.739,470.526,103.184,606.968,137.787
739.493,172.955,228.178,527.487,276.260,196.686,465.104,103.803,600.964,139.744
740.258,172.526,227.615,530.058,275.573,196.932,461.363,104.114,598.106,140.360
738.764,173.475,227.115,532.718,272.874,196.511,456.289,104.782,590.105,142.081
738.924,173.751,226.635,534.973,270.685,196.586,453.191,105.554,586.944,143.290
738.573,174.113,226.026,538.275,267.451,196.622,449.527,106.595,581.884,144.231
738.461,174.285,225.794,539.904,263.979,195.938,444.780,107.009,576.281,145.316
738.054,174.358,225.443,542.122,261.121,195.427,441.997,107.475,571.645,146.003
736.450,175.234,225.003,544.481,255.054,194.975,437.166,108.510,566.412,146.970
736.965,174.899,224.688,545.984,252.510,194.711,432.791,109.705,564.165,147.252
735.622,176.196,224.193,548.634,247.582,193.954,427.248,110.920,558.342,147.916
735.873,175.824,223.806,550.126,245.142,193.445,423.988,110.797,556.063,148.181
734.277,176.981,223.860,552.472,240.681,192.881,418.796,112.063,550.420,149.036
733.554,177.278,223.924,554.343,238.189,192.501,415.066,113.123,547.762,148.993
732.905,177.356,225.031,556.119,234.723,191.560,410.687,114.505,544.336,149.196
731.183,178.694,226.157,558.276,231.312,191.096,405.158,114.953,540.269,148.064
731.466,178.383,227.018,560.544,228.082,190.805,401.945,115.554,538.580,146.830
730.587,179.120,228.261,563.919,223.247,189.950,397.619,116.369,533.139,143.859
731.101,178.389,228.983,566.074,220.728,189.276,394.168,117.349,530.933,142.409
728.168,180.460,230.468,568.862,217.925,188.561,388.150,117.734,526.140,139.048
728.270,180.234,231.595,571.024,215.728,188.482,384.228,117.549,524.993,138.259
726.321,181.456,232.923,573.448,211.234,187.309,379.265,118.023,519.693,134.320
726.558,181.022,234.086,575.742,209.161,186.658,373.130,118.562,517.817,133.326
724.984,181.976,235.070,578.156,206.227,185.728,367.987,118.736,515.409,131.753
724.646,182.291,236.180,580.501,202.981,184.975,361.947,117.928,512.357,129.606
724.081,182.518,237.290,582.576,200.024,184.065,355.859,117.585,511.258,128.692
721.819,184.023,238.501,585.094,195.336,182.846,348.597,118.262,507.943,126.353
722.884,183.255,238.944,586.409,193.340,182.146,343.265,118.378,507.071,126.173
720.481,184.861,239.235,586.893,187.650,180.591,336.278,118.267,503.246,123.725
720.412,184.683,238.592,586.112,185.739,180.213,331.558,118.213,503.135,123.562
719.263,185.032,239.122,586.645,182.618,179.517,325.533,118.549,499.171,120.802
718.915,185.134,239.024,586.032,183.072,179.579,321.046,118.563,498.787,120.506
716.508,186.658,239.295,585.909,182.055,180.449,315.272,117.970,495.948,118.337
715.401,187.429,239.966,586.350,181.601,181.020,309.307,116.611,493.890,117.090
715.839,187.095,239.530,586.036,181.397,181.743,305.059,116.223,491.425,115.408
713.295,188.587,241.094,587.163,179.073,183.738,299.470,115.940,488.695,113.479
713.851,187.774,240.877,586.552,178.364,184.261,294.604,115.535,488.741,113.373
711.636,189.283,242.547,587.588,176.360,185.165,288.643,113.619,485.516,110.841
711.650,188.842,242.065,586.948,175.813,185.411,284.743,111.166,485.658,111.184
709.100,190.409,243.929,588.070,173.139,186.709,279.004,108.156,482.140,108.332
710.257,189.559,243.840,587.986,172.341,186.852,274.649,106.182,481.852,108.387
707.973,190.890,245.215,588.535,170.385,187.624,269.839,103.556,479.896,106.761
706.599,191.520,246.006,589.053,169.317,188.422,265.760,101.147,477.842,105.564
706.304,191.431,246.510,589.320,169.755,188.569,262.514,98.836,478.178,105.513
703.895,192.871,247.198,589.765,168.496,190.236,258.583,96.041,475.283,103.762
705.055,191.796,247.606,590.644,170.034,189.585,255.814,94.644,475.314,103.754
701.821,193.957,248.548,591.649,169.725,191.251,251.658,92.373,472.245,101.930
702.794,193.209,249.532,592.504,170.901,190.505,248.935,91.292,471.352,101.270
700.197,194.503,250.553,594.082,169.999,192.280,246.040,89.864,468.434,98.963
699.319,194.875,251.369,595.664,170.833,191.554,244.652,89.266,467.838,98.518
698.016,195.434,252.284,598.162,170.970,192.308,242.417,88.698,465.643,96.494
696.808,196.120,253.660,600.605,171.328,192.417,242.536,88.690,463.932,95.321
696.679,196.027,254.559,602.046,171.419,192.526,241.133,88.248,462.407,93.899
695.002,196.958,255.984,604.435,171.869,192.520,240.197,87.524,460.369,92.102
694.584,197.136,256.877,606.131,173.247,190.956,240.641,87.726,460.271,92.178
691.817,198.982,258.276,609.411,171.952,192.748,239.208,86.978,455.939,89.351
692.444,198.285,259.015,610.939,174.075,190.160,239.901,87.561,455.844,89.156
690.206,200.043,260.345,613.586,172.513,192.745,239.186,87.404,452.480,86.961
690.235,199.694,261.049,614.846,173.686,191.680,238.886,87.357,451.943,86.449
688.180,200.810,262.204,617.190,173.436,192.708,238.172,86.941,449.098,84.113
686.653,201.735,262.943,619.002,173.881,192.199,238.564,87.241,447.506,83.263
686.149,201.619,263.571,620.333,175.079,190.481,238.174,87.174,445.703,83.794
683.436,203.527,264.450,621.929,173.963,191.353,237.324,86.715,441.347,85.135
684.064,202.624,264.852,622.923,175.071,189.936,237.804,87.429,439.467,87.035
682.082,204.075,265.682,624.840,174.048,190.558,236.863,86.798,434.621,89.996
682.030,203.757,265.813,625.365,175.493,189.260,236.841,86.735,431.722,91.378
679.685,205.361,266.598,626.735,174.152,190.619,236.117,86.513,427.433,94.298
679.711,204.796,266.840,627.454,174.897,189.857,236.186,86.643,425.471,95.699
678.261,205.508,267.302,627.822,172.951,191.721,235.482,86.428,421.160,98.926
676.888,205.874,267.916,628.574,172.405,191.814,234.939,86.561,416.015,101.649
676.388,205.498,268.744,629.818,170.949,192.845,235.208,86.969,414.158,103.122
674.679,206.210,269.635,630.600,168.115,193.715,234.030,86.623,409.528,106.406
674.256,206.103,270.459,631.654,165.721,193.932,234.379,86.889,406.961,107.959
672.644,206.371,271.548,633.179,160.599,195.225,233.435,86.773,401.903,110.946
673.214,205.617,272.070,634.003,159.104,194.926,233.754,87.235,399.515,112.264
670.615,206.830,273.420,635.754,154.436,195.517,232.294,86.912,394.979,115.248
669.790,207.183,274.478,636.792,153.467,195.446,232.302,86.969,393.560,116.097
667.967,207.874,275.725,638.433,150.306,195.850,231.512,86.814,387.946,119.037
666.914,208.468,276.372,639.424,146.674,196.411,231.267,86.914,384.654,120.735
666.245,208.645,277.553,641.534,145.544,195.984,230.661,86.810,381.446,122.790
664.870,209.149,278.921,643.002,141.633,196.365,229.547,86.218,377.830,124.987
664.522,209.265,279.975,644.247,140.702,196.440,229.412,86.756,375.688,126.146
663.535,209.956,281.356,646.855,135.818,196.866,224.829,89.806,370.357,128.760
664.151,209.802,282.030,648.514,134.330,195.814,221.873,92.281,368.181,130.252
661.759,210.847,283.349,651.435,131.498,194.266,215.962,95.934,364.419,132.658
662.282,210.517,284.799,653.976,130.051,192.937,211.838,98.549,361.814,134.096
659.842,211.405,286.015,656.261,127.178,191.376,207.747,102.008,357.916,136.051
660.020,211.184,287.479,658.938,125.890,190.456,205.266,104.466,354.589,137.988
658.599,211.867,288.504,661.214,123.496,188.802,202.769,106.817,351.616,139.779
657.673,211.992,289.755,663.763,122.207,187.745,199.660,109.757,348.141,141.928
657.305,212.164,290.694,665.375,120.848,187.031,197.798,111.802,346.209,142.802
654.724,213.239,292.611,668.383,117.348,185.069,195.997,113.572,341.508,145.190
655.435,213.068,293.903,670.694,116.315,184.431,195.667,113.510,340.330,146.324
653.150,213.912,294.959,673.050,113.585,182.980,194.150,115.012,336.181,148.877
653.607,213.592,296.114,675.388,112.328,182.560,193.844,115.405,334.927,149.731
651.725,214.542,297.131,677.513,109.829,181.170,193.106,116.289,331.278,152.134
651.658,214.346,298.439,680.047,108.325,180.462,192.461,117.056,328.091,153.830
651.261,214.670,299.637,682.002,106.238,179.426,192.164,117.529,326.504,155.216
649.876,214.970,300.660,684.310,103.791,178.033,191.271,118.770,323.303,157.364
650.761,214.660,301.535,686.530,103.193,177.755,190.974,119.073,320.506,158.974
647.853,215.846,302.495,688.736,100.875,176.473,189.671,120.344,316.874,160.983
648.809,215.608,303.027,689.729,100.385,176.260,189.627,120.122,314.494,162.228
646.056,217.173,304.473,692.692,98.372,175.025,188.345,121.388,310.983,164.171
646.896,216.766,305.320,694.285,97.438,174.411,187.722,122.042,309.924,164.727
644.077,218.541,306.349,696.421,94.983,173.054,187.110,122.579,305.960,166.748
644.001,218.717,307.238,698.431,94.426,172.780,187.156,122.311,303.259,167.974
643.891,218.943,308.381,700.942,93.356,172.911,186.591,122.565,299.818,169.725
643.004,219.644,309.405,703.007,91.436,172.734,185.599,123.418,296.055,172.068
641.835,220.310,309.865,703.940,90.216,173.107,185.057,123.722,293.829,173.316
640.431,221.136,311.111,706.125,87.207,172.761,183.573,124.975,288.167,176.076
640.845,221.016,311.825,707.267,86.289,173.261,184.026,124.838,286.743,176.886
639.241,222.102,313.276,709.324,84.097,173.683,182.534,125.963,282.345,179.427
639.583,221.895,313.994,710.562,83.048,173.518,181.831,126.200,279.680,180.340
636.909,223.045,315.185,712.431,81.960,173.523,180.623,126.813,275.620,181.525
636.022,223.349,316.654,714.189,80.389,174.010,179.096,127.611,271.055,182.203
635.078,223.665,317.038,714.977,79.468,174.341,178.436,127.905,266.501,182.601
633.976,224.087,318.101,715.444,77.238,174.970,177.153,128.715,262.378,182.924
634.402,223.953,319.076,715.750,76.741,174.726,176.642,128.978,260.971,183.050
632.355,225.085,320.757,716.109,75.202,174.699,174.819,130.398,255.579,183.301
632.086,225.033,321.826,716.161,74.336,175.242,174.871,130.466,252.762,183.815
630.535,225.774,323.504,716.488,71.658,175.572,173.439,131.875,247.189,184.224
630.644,225.658,324.472,716.897,70.709,175.421,172.817,132.456,244.852,184.496
629.679,226.055,326.355,716.965,68.612,175.131,170.722,133.360,239.461,184.595
629.196,226.312,328.054,717.495,65.352,173.864,168.966,134.269,236.073,184.957
628.424,226.709,329.901,717.878,63.411,172.901,166.779,136.123,233.094,185.056
627.473,227.244,331.490,718.233,61.330,171.783,164.166,138.835,227.299,185.361
628.817,226.445,332.806,718.343,61.119,171.975,162.138,140.129,224.959,185.184
626.258,227.800,334.497,718.485,58.147,170.369,157.797,142.982,220.801,185.428
626.093,227.970,335.491,718.695,58.006,170.319,155.797,144.836,218.908,185.537
624.539,228.711,337.056,718.778,55.897,169.064,151.499,149.024,214.415,185.982
623.727,229.145,338.795,719.089,55.634,168.822,149.406,150.755,212.342,186.358
622.845,229.488,340.644,719.629,54.723,167.948,145.192,154.009,208.253,186.700
622.467,229.571,341.184,719.624,53.764,167.317,142.827,156.168,205.171,187.966
621.140,230.158,342.838,719.712,52.872,166.611,140.245,158.461,201.390,189.375
620.497,230.486,344.168,719.814,53.115,164.917,136.612,162.171,197.905,190.836
620.872,230.151,345.067,720.178,53.779,163.299,135.459,163.148,194.189,192.222
618.631,231.566,347.070,720.877,54.214,159.891,130.909,167.106,189.360,194.623
619.141,231.604,348.339,721.184,55.232,158.387,130.122,167.605,187.343,195.703
617.603,232.183,350.318,721.785,56.368,155.299,125.010,171.391,181.942,198.006
616.837,232.477,352.336,722.368,57.141,154.266,123.578,172.549,179.156,199.155
616.281,232.677,353.496,722.540,57.673,153.068,120.551,174.942,174.759,201.327
615.268,233.047,355.323,723.352,58.580,151.126,117.919,176.386,171.905,202.574
614.939,233.059,356.772,724.017,59.365,149.458,115.741,177.075,168.294,204.126
613.791,233.708,358.570,725.146,60.625,146.502,110.397,178.135,163.096,206.135
614.990,233.032,360.245,725.930,61.672,145.856,110.664,177.558,161.147,207.141
612.684,234.346,362.649,726.747,63.990,142.805,105.320,176.969,155.988,209.225
613.060,233.959,364.870,727.579,65.169,141.006,105.879,176.613,153.507,210.154
611.515,234.591,366.589,728.470,68.135,136.752,102.128,175.968,148.144,211.733
611.178,234.630,368.319,729.394,69.286,135.115,101.901,175.574,145.919,212.535
610.511,234.972,370.234,730.133,71.558,131.775,97.746,174.321,141.527,213.832
610.247,235.104,371.882,730.743,73.835,127.750,97.085,174.075,140.164,214.329
609.574,235.492,374.337,731.522,77.475,123.683,95.219,173.257,136.876,214.886
609.081,235.862,375.922,731.827,81.865,118.463,91.874,171.208,133.199,215.406
609.455,235.521,377.966,731.780,86.688,113.806,92.296,168.290,132.127,215.488
607.539,236.340,379.085,732.030,93.760,109.422,90.811,159.458,126.907,216.409
608.326,235.542,380.103,731.850,99.952,105.272,91.274,156.220,126.949,216.553
606.265,236.800,381.932,732.227,107.313,101.285,91.256,147.913,122.423,217.458
606.869,236.155,383.341,732.109,112.815,98.148,92.144,144.303,122.254,217.766
605.907,236.604,384.562,731.780,119.009,93.831,92.877,138.853,117.570,218.023
605.467,236.795,385.999,731.390,126.382,90.222,93.431,134.758,114.962,218.041
604.494,237.237,387.331,731.392,134.298,84.878,94.160,130.741,112.787,216.928
604.254,237.466,387.639,731.482,144.097,82.428,94.879,126.216,108.838,213.956
604.215,237.567,386.901,731.822,153.791,82.231,95.263,123.378,107.749,212.665
602.743,238.359,386.794,731.394,162.875,81.910,95.220,118.011,104.248,208.691
603.284,237.758,387.289,730.917,170.676,82.403,95.038,113.854,104.154,207.894
602.265,238.401,388.768,730.282,176.530,82.761,96.549,107.992,102.669,204.985
602.266,237.971,389.210,730.011,181.111,82.643,98.233,104.126,102.597,204.240
601.483,238.444,390.150,729.614,185.671,82.507,101.265,98.398,101.701,200.807
600.962,238.568,391.529,729.063,189.467,82.625,103.509,94.553,101.762,198.633
600.914,238.368,392.175,728.535,193.265,81.694,105.559,91.139,103.128,196.396
599.062,239.455,392.915,727.959,197.199,78.687,107.672,87.765,105.197,192.773
600.026,238.817,393.685,727.552,200.060,75.763,109.384,85.789,106.280,190.262
599.229,239.371,394.649,727.118,203.537,71.626,111.104,83.351,108.853,185.698
599.827,239.039,395.619,726.700,205.470,68.669,111.671,81.924,109.624,185.012
598.081,239.922,396.747,726.168,207.745,64.966,113.587,79.098,112.929,178.619
598.538,239.531,397.136,726.086,209.348,62.244,114.403,77.903,114.339,175.131
597.307,240.245,398.176,725.422,211.914,58.514,114.995,77.189,117.581,169.142
597.156,239.943,399.322,724.799,214.278,55.044,115.246,76.151,119.599,164.562
596.746,240.132,400.129,724.409,215.620,52.469,115.934,75.304,121.626,159.606
596.185,240.484,401.166,723.968,216.842,49.914,116.473,74.785,124.902,152.967
596.238,240.603,402.164,723.679,218.260,47.776,116.013,74.971,126.034,149.899
594.869,241.376,403.120,723.210,219.690,45.369,116.439,74.322,128.878,142.241
595.603,241.636,403.553,723.036,221.034,43.496,116.091,74.593,130.488,138.069
593.846,243.460,404.925,722.239,222.386,41.795,116.870,73.216,132.991,131.208
593.950,243.470,405.857,721.722,222.653,41.356,116.674,73.386,133.947,128.458
593.253,244.793,406.846,721.350,223.408,40.135,116.816,72.970,136.089,122.336
593.057,246.107,408.143,720.912,225.423,38.211,116.584,73.254,137.383,118.645
592.781,248.283,409.416,720.343,227.237,38.101,116.604,72.748,138.637,115.926
590.878,252.027,410.425,719.977,230.555,37.436,117.132,72.098,141.006,111.024
590.214,254.313,411.619,719.109,231.913,37.157,116.794,71.859,142.216,107.730
589.432,258.007,412.535,718.811,235.153,36.414,118.040,70.045,144.717,101.725
590.307,259.156,414.361,718.185,235.455,36.318,118.701,69.438,145.797,99.262
589.476,263.199,416.098,717.674,237.832,35.561,121.366,66.797,148.193,94.164
589.761,264.952,417.571,716.952,238.281,35.282,121.791,65.671,148.798,92.483
589.277,269.708,419.869,715.985,240.237,34.726,123.739,63.113,151.363,86.720
589.467,272.362,420.597,715.402,239.731,34.820,124.455,61.552,152.440,84.394
589.496,275.516,422.923,714.475,241.191,34.498,125.667,60.350,153.847,81.428
589.544,277.972,424.873,713.822,242.684,34.167,127.279,58.066,155.366,78.568
589.685,280.886,426.636,713.255,243.542,33.615,127.600,57.275,156.417,76.953
589.898,284.586,428.623,712.306,246.229,33.182,128.713,55.742,158.346,73.151
590.179,285.154,430.226,711.547,248.629,32.392,128.850,54.918,158.932,72.083
590.375,288.917,432.482,710.711,252.049,30.793,130.255,52.718,161.343,67.930
590.415,290.197,434.514,710.265,254.783,28.458,130.355,52.595,161.403,67.573
590.596,293.709,437.477,709.350,258.524,25.434,130.560,52.019,163.100,64.463
590.677,294.497,438.968,709.009,261.215,25.340,131.160,51.371,163.534,63.434
592.800,297.503,441.268,708.127,263.302,25.369,130.670,51.250,164.108,61.890
596.982,305.386,443.149,707.580,266.079,25.147,131.272,50.243,165.379,59.844
601.749,309.310,445.073,706.843,268.780,25.267,131.108,50.298,165.550,59.448
606.500,314.367,447.416,706.038,273.243,25.092,131.560,49.798,166.665,57.553
608.484,315.683,448.751,705.868,275.860,24.760,131.040,50.678,166.709,57.555
613.759,320.085,450.928,705.070,280.227,23.888,131.026,50.300,168.169,55.158
616.429,321.097,452.370,704.719,282.704,24.015,130.500,51.080,167.751,56.239
619.374,323.124,454.313,703.890,286.272,24.373,130.445,51.147,169.121,54.303
623.035,325.422,455.565,703.528,288.843,24.396,130.211,51.668,169.203,54.574
626.788,327.009,456.915,702.885,291.716,24.148,130.557,51.179,169.578,54.423
631.604,328.557,459.457,701.948,295.152,23.967,130.692,51.129,170.625,53.073
633.819,329.311,460.137,701.866,296.237,24.516,129.912,52.347,170.505,54.010
639.520,331.109,461.808,701.422,298.462,24.779,130.129,51.614,171.574,52.346
641.047,331.813,462.905,700.855,299.335,25.131,129.929,52.089,171.005,53.730
645.581,332.458,464.327,700.429,301.978,24.561,130.416,51.567,172.173,52.504
647.854,333.054,465.344,699.932,303.064,24.645,130.094,52.408,172.082,52.902
652.246,333.801,466.515,699.391,304.564,24.954,130.401,52.257,173.028,51.883
654.590,334.337,467.851,698.820,305.914,25.120,130.419,52.613,172.497,52.867
657.893,334.791,470.014,698.253,306.330,25.688,130.824,52.172,173.344,51.888
660.732,335.007,471.780,697.817,307.067,26.558,131.099,52.151,173.517,52.162
661.801,334.911,473.416,697.553,306.146,29.146,130.314,53.188,172.947,53.576
666.307,335.256,476.192,696.551,306.861,28.539,131.602,51.748,174.668,51.383
666.492,335.052,477.279,695.967,305.941,30.367,130.883,52.998,173.800,53.001
672.005,335.124,479.540,694.983,306.775,29.169,131.755,51.744,175.136,50.976
672.086,335.338,481.478,694.619,306.370,30.973,131.926,51.602,174.275,52.921
677.877,334.989,483.062,694.173,307.800,28.743,132.332,51.145,175.544,50.970
678.043,335.127,484.439,693.593,308.082,29.504,132.238,51.301,175.691,51.714
680.694,335.031,486.614,692.638,308.759,29.899,132.064,51.258,175.503,52.026
683.669,334.961,488.992,691.787,310.063,29.386,132.765,50.536,176.528,50.914
684.384,334.928,491.038,691.419,309.765,30.883,132.534,50.695,175.902,52.433
689.044,334.705,493.595,690.565,311.636,29.078,133.476,49.529,176.987,51.065
690.596,334.682,496.237,689.579,312.614,29.022,133.342,49.950,176.581,52.139
692.898,334.257,498.339,688.669,316.670,27.051,134.128,48.631,178.150,50.195
692.585,334.646,500.184,688.088,319.996,25.477,133.880,49.029,178.128,51.478
694.213,334.670,502.547,687.407,323.031,25.216,134.907,47.661,180.161,50.261
696.711,334.215,504.811,686.901,326.289,24.735,135.693,46.907,181.033,50.025
698.712,333.896,507.635,685.835,328.699,25.143,136.313,45.988,182.424,49.556
700.499,333.710,509.975,685.196,332.995,24.502,136.910,45.231,183.622,48.785
702.595,333.496,511.324,684.967,335.124,24.410,137.423,43.776,183.889,49.181
703.565,333.645,514.136,685.424,340.354,23.998,138.448,41.883,185.772,48.136
704.840,333.580,515.619,685.206,342.786,24.228,138.106,42.115,185.416,48.946
706.949,333.099,518.570,685.321,347.729,23.932,139.276,39.969,188.472,47.414
706.847,333.074,520.347,684.903,350.305,23.583,139.054,40.677,187.880,47.792
708.084,333.002,521.998,685.301,353.838,23.633,139.359,40.199,189.836,47.081
709.196,332.582,524.688,685.850,357.015,23.347,139.093,40.409,190.142,47.139
712.147,331.725,526.664,685.270,359.734,23.675,139.348,40.139,190.588,46.939
713.103,331.814,529.846,685.249,362.100,23.852,139.705,39.688,191.381,46.739
714.484,331.608,532.422,684.982,363.726,24.925,139.219,40.146,190.770,47.544
716.632,331.192,535.407,685.462,368.488,24.609,140.435,38.715,193.803,45.905
715.822,331.505,538.084,686.021,371.165,23.924,139.901,39.545,192.897,46.687
718.261,330.693,541.074,685.758,374.628,23.330,141.279,37.880,195.099,45.416
718.747,330.429,543.455,685.974,378.624,22.930,141.311,37.725,195.314,45.985
720.166,330.209,546.123,685.780,383.175,22.722,143.005,35.760,198.028,45.153
721.712,330.017,548.685,686.255,385.666,22.792,144.479,35.442,199.921,44.367
722.591,330.001,550.797,686.635,389.872,22.681,146.611,34.953,200.895,44.050
724.006,329.615,554.312,686.822,393.606,22.881,149.904,33.756,203.180,43.441
724.624,329.501,556.792,686.871,397.669,22.378,151.340,33.168,203.558,43.720
726.450,328.849,559.552,686.755,400.676,22.933,154.862,31.649,206.150,43.079
725.972,329.183,561.635,686.855,403.687,23.543,155.510,31.589,206.931,43.184
727.761,328.466,564.494,687.061,409.056,23.658,158.563,30.488,209.223,42.241
728.318,328.344,567.065,687.138,412.957,23.388,159.513,30.151,209.560,42.333
729.771,328.218,568.834,686.914,417.283,23.028,161.877,29.267,212.279,41.366
730.937,327.962,571.337,686.974,421.963,23.179,163.754,28.600,213.863,41.089
731.752,327.598,573.488,686.768,425.853,22.610,165.127,28.051,215.296,40.790
732.411,327.557,576.051,687.311,430.806,21.903,167.175,27.616,217.210,40.058
732.448,327.793,579.045,687.788,433.309,22.370,167.603,28.213,217.136,40.489
733.920,327.395,582.363,687.526,436.742,22.873,171.430,27.396,220.742,39.809
732.817,327.711,584.350,687.518,438.845,23.748,172.079,27.580,221.202,40.482
734.957,327.338,587.062,687.995,442.659,23.414,174.732,27.096,226.252,40.231
734.590,327.352,589.467,688.312,445.160,23.612,175.734,27.224,227.597,40.360
736.185,326.841,592.133,688.554,449.066,22.983,178.091,26.880,231.244,39.867
735.832,327.172,594.806,688.688,452.486,22.362,179.635,26.678,233.508,40.454
736.587,326.772,596.756,689.230,454.572,22.491,180.956,26.175,236.813,40.850
737.356,326.424,598.790,689.382,457.432,22.479,182.279,25.154,240.587,40.757
737.899,326.157,600.592,689.476,459.284,23.024,182.738,24.963,242.142,40.681
740.063,325.539,602.378,689.827,462.026,22.902,185.101,23.842,247.262,40.774
739.671,325.833,603.504,689.971,462.388,23.249,185.554,23.774,250.096,41.174
